observer_id,observed_id,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9,f2_0,f2_1,f2_2,f2_3,f2_4,f2_5,f2_6,f2_7,f2_8,f2_9,f3_0,f3_1,f3_2,f3_3,f3_4,f3_5,f3_6,f3_7,f3_8,f3_9,f4_0,f4_1,f4_2,f4_3,f4_4,f4_5,f4_6,f4_7,f4_8,f4_9,f5
remora2,remora0,20.03,19.97,19.99,19.96,20.03,20.03,19.99,20.00,19.95,20.00,20.03,19.98,19.99,19.96,20.03,20.03,19.99,20.00,19.95,20.00,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,182.04
remora2,remora0,20.02,20.00,19.98,19.98,19.98,20.02,20.01,20.00,19.99,19.97,20.02,20.00,19.98,19.98,19.98,20.02,20.01,20.00,19.99,19.97,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,182.85
remora2,remora0,20.02,20.04,20.00,20.00,19.97,20.00,20.02,20.00,19.99,19.98,20.02,20.04,20.00,20.00,19.97,20.00,20.02,20.00,19.99,19.98,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,182.45
remora2,remora0,19.99,20.03,20.04,20.00,19.98,19.95,20.03,20.03,20.00,19.99,19.99,20.03,20.03,20.00,19.98,19.95,20.02,20.03,20.00,19.99,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,184.04
remora2,remora0,20.02,19.99,19.95,19.98,20.02,20.04,20.00,19.98,19.96,20.03,20.02,19.99,19.95,19.98,20.02,20.04,20.00,19.98,19.96,20.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,183.67
remora2,remora4,19.74,19.78,19.80,19.80,19.86,19.90,19.86,19.87,19.86,19.89,19.74,19.78,19.80,19.80,19.86,19.90,19.86,19.87,19.86,19.89,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,183.88
remora2,remora4,19.95,20.00,19.99,19.98,19.98,19.97,19.95,19.99,19.98,19.99,19.95,20.00,19.99,19.98,19.98,19.97,19.95,19.99,19.98,19.99,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,184.36
remora2,remora4,19.99,19.96,20.00,20.00,19.96,19.99,19.99,19.98,20.01,19.98,19.99,19.96,20.00,20.00,19.96,19.99,19.99,19.98,20.01,19.98,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,181.66
remora2,remora4,20.00,19.98,19.99,20.01,20.01,19.99,19.99,19.98,19.99,20.02,19.99,19.99,19.99,20.01,20.01,19.99,19.99,19.98,19.99,20.02,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,182.07
remora2,remora4,19.99,19.99,19.98,19.98,20.02,20.01,19.99,19.99,19.98,20.01,19.99,19.99,19.98,19.98,20.02,20.01,19.99,19.99,19.98,20.01,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,182.87
remora2,remora4,20.03,19.99,19.99,19.98,20.01,20.04,20.00,20.00,19.98,19.98,20.03,19.99,19.99,19.98,20.00,20.04,20.00,20.00,19.98,19.98,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,182.47
remora2,remora4,20.04,20.03,20.00,19.99,19.97,19.99,20.02,20.00,20.00,19.97,20.04,20.03,20.00,19.99,19.97,19.98,20.02,20.00,20.00,19.97,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,184.06
remora2,remora4,20.00,19.97,19.98,20.02,20.00,20.00,19.98,19.99,20.02,20.02,20.00,19.97,19.98,20.02,20.00,20.00,19.98,19.99,20.02,20.02,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,183.66
remora2,remora1,19.81,19.79,19.78,19.82,19.85,19.88,19.88,19.90,19.87,19.88,19.81,19.79,19.78,19.82,19.85,19.88,19.88,19.90,19.87,19.88,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,183.88
remora2,remora1,19.95,20.00,19.99,19.99,20.00,19.97,19.93,20.00,20.01,19.99,19.95,20.00,19.99,19.98,20.00,19.97,19.93,20.00,20.01,19.99,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,184.34
remora2,remora1,19.98,19.98,20.01,20.01,19.99,19.98,19.99,19.97,20.02,19.99,19.98,19.98,20.01,20.01,19.99,19.98,19.99,19.97,20.02,19.99,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,181.64
remora2,remora1,20.00,19.99,19.99,20.01,20.01,19.99,19.97,19.97,19.99,20.03,20.00,19.99,19.99,20.01,20.01,19.99,19.97,19.97,19.99,20.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,182.08
remora2,remora1,19.98,19.98,19.97,19.99,20.02,20.01,19.98,19.99,19.98,20.01,19.98,19.98,19.97,19.99,20.02,20.01,19.98,19.99,19.98,20.01,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,182.87
remora2,remora1,20.03,20.00,19.99,19.98,20.01,20.03,19.99,19.99,19.96,19.99,20.03,20.00,19.99,19.98,20.01,20.03,19.99,19.99,19.96,19.99,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,182.46
remora2,remora1,20.04,20.01,20.00,19.99,19.97,19.99,20.03,19.99,19.98,19.98,20.04,20.01,20.00,19.99,19.97,19.99,20.03,19.99,19.99,19.98,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,184.06
remora2,remora1,19.99,19.97,19.98,20.02,20.01,20.00,19.98,19.98,20.02,20.02,19.99,19.97,19.98,20.02,20.01,20.00,19.98,19.98,20.02,20.02,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,1.57,183.66
remora2,remora3,19.74,19.76,19.77,19.85,19.90,19.88,19.86,19.88,19.87,19.92,19.74,19.76,19.77,19.85,19.90,19.88,19.86,19.88,19.87,19.92,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,183.87
remora2,remora3,19.96,20.03,20.00,19.99,19.97,19.94,19.95,20.00,19.97,19.97,19.96,20.03,20.00,19.99,19.97,19.94,19.95,20.00,19.97,19.97,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,1.50,1.50,1.50,1.50,1.51,1.51,1.51,1.51,1.51,1.51,184.33
remora2,remora3,19.99,19.98,20.02,20.00,19.95,19.99,19.97,20.00,20.01,19.97,19.99,19.98,20.02,20.00,19.95,19.99,19.97,20.00,20.02,19.97,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,181.67
remora2,remora3,20.00,19.96,20.03,20.01,20.01,19.99,19.98,20.01,20.02,20.00,20.00,19.96,20.03,20.01,20.01,19.99,19.98,20.01,20.02,20.00,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,182.09
remora2,remora3,19.99,19.98,19.96,20.01,20.03,19.99,19.98,19.97,20.01,20.05,19.99,19.98,19.96,20.01,20.02,19.99,19.98,19.97,20.00,20.05,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,182.85
remora2,remora3,20.01,20.00,19.98,19.99,20.03,20.02,19.98,19.98,19.96,20.03,20.01,20.00,19.98,19.99,20.03,20.02,19.98,19.98,19.96,20.02,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,182.47
remora2,remora3,20.04,19.99,19.98,19.97,20.00,20.01,20.01,19.99,19.98,19.98,20.04,19.99,19.99,19.97,20.00,20.01,20.01,19.99,19.98,19.98,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,184.06
remora2,remora3,19.97,19.99,20.02,20.01,19.99,19.98,19.97,20.03,20.04,19.99,19.97,19.99,20.02,20.01,19.99,19.98,19.97,20.03,20.04,19.99,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,1.51,183.64
remora1,remora0,19.73,19.79,19.78,19.80,19.81,19.83,19.89,19.89,19.87,19.87,19.73,19.79,19.78,19.80,19.81,19.83,19.89,19.89,19.87,19.87,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,183.68
remora1,remora0,19.97,19.94,19.95,20.00,20.01,19.99,19.95,19.94,19.96,20.02,19.97,19.94,19.95,20.00,20.01,19.99,19.95,19.94,19.96,20.02,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.12,2.12,2.12,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.12,2.12,2.12,184.30
remora1,remora0,20.02,19.99,19.96,19.97,20.02,20.01,19.99,19.97,19.98,20.00,20.02,20.00,19.95,19.97,20.01,20.01,19.99,19.97,19.98,20.00,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,181.63
remora1,remora0,20.03,19.97,19.99,19.96,20.03,20.03,19.99,20.00,19.95,20.00,20.03,19.98,19.99,19.96,20.03,20.03,19.99,20.00,19.95,20.00,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,182.04
remora1,remora0,20.02,20.00,19.98,19.98,19.98,20.02,20.01,20.00,19.99,19.97,20.02,20.00,19.98,19.98,19.98,20.02,20.01,20.00,19.99,19.97,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,182.85
remora1,remora0,20.02,20.04,20.00,20.00,19.97,20.00,20.02,20.00,19.99,19.98,20.02,20.04,20.00,20.00,19.97,20.00,20.02,20.00,19.99,19.98,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,182.45
remora1,remora0,19.99,20.03,20.04,20.00,19.98,19.95,20.03,20.03,20.00,19.99,19.99,20.03,20.03,20.00,19.98,19.95,20.02,20.03,20.00,19.99,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12,184.04
remora1,remora0,20.02,19.99,19.95,19.98,20.02,20.04,20.00,19.98,19.96,20.03,20.02,19.99,19.95,19.98,20.02,20.04,20.00,19.98,19.96,20.03,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,183.67
remora1,remora2,19.75,19.79,19.77,19.84,19.88,19.86,19.85,19.89,19.87,19.92,19.75,19.80,19.77,19.83,19.88,19.86,19.85,19.89,19.87,19.91,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53,1.53,183.88
remora1,remora2,19.97,20.02,19.98,19.98,19.98,19.96,19.95,20.01,20.00,20.00,19.97,20.02,19.98,19.98,19.98,19.96,19.95,20.01,20.00,20.00,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,184.34
remora1,remora2,19.98,19.99,20.03,20.01,19.95,19.98,19.96,20.01,20.01,19.97,19.98,19.99,20.03,20.01,19.96,19.98,19.96,20.01,20.01,19.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,181.66
remora1,remora2,19.99,19.95,20.02,20.02,20.00,19.98,19.98,20.01,20.03,20.01,19.99,19.95,20.02,20.02,20.00,19.98,19.97,20.01,20.03,20.01,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,182.09
remora1,remora2,19.99,19.98,19.96,20.01,20.03,19.99,19.98,19.97,20.00,20.03,19.99,19.98,19.96,20.01,20.03,19.99,19.98,19.97,20.00,20.03,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,182.86
remora1,remora2,20.00,19.99,19.98,19.99,20.04,20.02,19.99,19.97,19.96,20.03,20.00,19.99,19.98,19.99,20.04,20.02,19.99,19.98,19.96,20.03,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,182.47
remora1,remora2,20.04,19.99,19.99,19.97,20.01,20.01,20.00,19.99,19.98,19.99,20.04,19.99,19.99,19.97,20.01,20.01,20.00,19.99,19.98,19.99,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,184.06
remora1,remora2,19.97,19.99,20.03,20.02,19.99,19.98,19.97,20.04,20.05,19.99,19.97,19.99,20.03,20.02,19.99,19.98,19.97,20.04,20.05,19.99,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,183.65
remora1,remora3,19.74,19.76,19.77,19.85,19.90,19.88,19.86,19.88,19.87,19.92,19.74,19.76,19.77,19.85,19.90,19.88,19.86,19.88,19.87,19.92,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,183.87
remora1,remora3,19.96,20.03,20.00,19.99,19.97,19.94,19.95,20.00,19.97,19.97,19.96,20.03,20.00,19.99,19.97,19.94,19.95,20.00,19.97,19.97,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,184.33
remora1,remora3,19.99,19.98,20.02,20.00,19.95,19.99,19.97,20.00,20.01,19.97,19.99,19.98,20.02,20.00,19.95,19.99,19.97,20.00,20.02,19.97,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,181.67
remora1,remora3,20.00,19.96,20.03,20.01,20.01,19.99,19.98,20.01,20.02,20.00,20.00,19.96,20.03,20.01,20.01,19.99,19.98,20.01,20.02,20.00,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,182.09
remora1,remora3,19.99,19.98,19.96,20.01,20.03,19.99,19.98,19.97,20.01,20.05,19.99,19.98,19.96,20.01,20.02,19.99,19.98,19.97,20.00,20.05,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,182.85
remora1,remora3,20.01,20.00,19.98,19.99,20.03,20.02,19.98,19.98,19.96,20.03,20.01,20.00,19.98,19.99,20.03,20.02,19.98,19.98,19.96,20.02,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,182.47
remora1,remora3,20.04,19.99,19.98,19.97,20.00,20.01,20.01,19.99,19.98,19.98,20.04,19.99,19.99,19.97,20.00,20.01,20.01,19.99,19.98,19.98,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,184.06
remora1,remora3,19.97,19.99,20.02,20.01,19.99,19.98,19.97,20.03,20.04,19.99,19.97,19.99,20.02,20.01,19.99,19.98,19.97,20.03,20.04,19.99,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,183.64
remora0,remora2,19.87,19.86,19.84,19.91,19.94,19.89,19.91,19.92,19.91,19.94,19.87,19.86,19.84,19.91,19.94,19.89,19.92,19.92,19.91,19.93,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,184.06
remora0,remora2,19.96,19.96,19.94,19.92,19.97,20.03,19.97,19.95,19.96,19.98,19.96,19.96,19.94,19.92,19.97,20.03,19.97,19.95,19.96,19.98,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,184.23
remora0,remora2,20.00,19.99,19.99,20.00,19.96,20.01,20.02,20.00,19.96,19.96,20.00,19.99,19.99,20.00,19.96,20.01,20.02,20.00,19.96,19.96,1.05,1.05,1.05,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.05,1.05,1.05,1.06,1.06,1.06,1.06,1.06,1.06,1.06,182.02
remora0,remora2,19.99,20.02,19.96,19.98,19.96,19.98,20.02,19.99,20.01,19.98,19.99,20.02,19.96,19.98,19.96,19.98,20.02,19.99,20.01,19.98,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,181.66
remora0,remora2,20.00,20.03,20.02,20.00,19.99,19.97,19.99,20.02,20.00,20.00,20.00,20.03,20.02,20.00,19.99,19.97,19.99,20.02,20.00,20.00,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,184.47
remora0,remora2,20.00,20.00,19.97,19.99,20.05,20.02,19.99,19.99,19.99,20.03,20.00,20.00,19.97,19.99,20.04,20.02,19.99,19.99,19.99,20.03,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,183.27
remora0,remora2,19.99,19.98,19.99,19.98,20.00,20.02,20.00,19.97,19.96,19.97,19.99,19.98,20.00,19.98,20.00,20.02,20.00,19.97,19.96,19.97,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,184.46
remora0,remora2,20.03,20.02,19.99,19.96,19.96,19.99,20.05,20.00,19.99,19.97,20.03,20.02,19.99,19.96,19.96,19.99,20.05,20.00,19.99,19.97,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,183.24
remora0,remora2,19.99,20.04,20.04,19.99,19.98,19.97,20.03,20.05,20.00,19.98,19.99,20.04,20.04,19.99,19.98,19.97,20.03,20.05,20.00,19.98,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,183.64
remora0,remora1,19.87,19.86,19.85,19.87,19.92,19.95,19.91,19.93,19.91,19.93,19.87,19.86,19.85,19.87,19.92,19.95,19.91,19.93,19.91,19.93,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,184.05
remora0,remora1,19.96,19.96,19.96,19.95,19.94,20.00,19.99,19.96,19.97,19.99,19.96,19.96,19.96,19.95,19.94,20.00,19.99,19.96,19.97,19.99,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,184.22
remora0,remora1,20.00,20.01,19.98,20.00,19.97,20.00,19.99,19.98,19.96,19.99,19.99,20.01,19.98,20.00,19.97,20.00,19.99,19.98,19.96,19.99,1.05,1.05,1.05,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.05,1.05,1.05,1.06,1.06,1.06,1.06,1.06,1.06,1.06,182.02
remora0,remora1,19.97,20.00,19.99,19.99,19.98,19.99,20.00,20.02,20.00,19.99,19.97,20.00,19.99,19.99,19.98,19.99,20.00,20.02,20.00,19.99,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,181.66
remora0,remora1,19.98,20.00,20.01,20.01,19.99,19.98,19.97,20.00,20.02,19.99,19.98,20.00,20.01,20.01,19.99,19.98,19.97,20.00,20.02,19.99,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,184.47
remora0,remora1,20.02,19.99,19.99,19.97,20.02,20.04,19.99,20.00,19.99,20.00,20.02,19.99,19.99,19.97,20.02,20.04,19.99,20.00,19.99,20.00,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,183.27
remora0,remora1,20.01,19.99,20.00,19.98,19.98,20.00,20.01,19.99,19.98,19.98,20.01,19.99,20.00,19.98,19.98,20.00,20.01,19.99,19.98,19.98,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,184.45
remora0,remora1,19.99,20.02,20.01,19.99,19.98,19.97,20.01,20.01,20.00,19.99,19.99,20.02,20.01,19.99,19.98,19.98,20.01,20.01,20.00,19.99,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,183.27
remora0,remora1,19.98,20.00,20.03,20.01,19.99,19.98,20.00,20.04,20.02,19.98,19.98,20.00,20.03,20.01,19.99,19.98,20.00,20.04,20.02,19.98,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,183.65
